1473,9780312194390,The Autobiography of Henry VIII,1998,Fiction,Good,Margaret George,312194390,No Comment
1474,9780312194406,Bachelor Brothers' Bed & Breakfast Pillow Book,1998,Fiction,Bad,Bill Richardson,312194404,No Comment
1475,9780312199432,One Thousand White Women,1999,Fiction,Good,Jim Fergus,312199430,No Comment
1476,9780312202057,Requiem for Harlem,1998,Fiction,Bad,Henry Roth,312202059,No Comment
1477,9780312203030,High Five,1999,Fiction,Good,Janet Evanovich,312203039,No Comment
1478,9780312203856,"James Tiptree, Jr.",2006,Biography & Autobiography,Bad,Julie Phillips,312203853,No Comment
1479,9780312241223,Birds of America,1999,Fiction,Good,Lorrie Moore,312241224,No Comment
1480,9780312241353,And The Band Played on,2000,Health & Fitness,Bad,Randy Shilts,312241356,No Comment
1481,9780312243357,We Wish to Inform You That Tomorrow We Will Be Killed with Our Families,1999,History,Good,Philip Gourevitch,312243359,No Comment
1482,9780312252816,Death in the Andamans,2000,Fiction,Bad,M. M. Kaye,312252811,No Comment
1483,9780312263089,Death in Berlin,2000,Fiction,Good,M. M. Kaye,312263082,No Comment
1484,9780312263102,Death in Kashmir,2000,Fiction,Bad,M. M. Kaye,312263104,No Comment
1485,9780312263232,Four Mothers,2000,Fiction,Good,Shifra Horn;Dalya Bilu,312263236,No Comment
1486,9780312263997,Timbuktu,1999,Fiction,Bad,Paul Auster,312263996,No Comment
1487,9780312264895,The Italian Girl,2000,Fiction,Good,Patricia Hall,312264895,No Comment
1488,9780312265052,The Naked and the Dead,2000,Fiction,Bad,Norman Mailer,312265050,No Comment
1489,9780312265816,Enchanted Evening,2000,Biography & Autobiography,Good,M. M. Kaye,312265816,No Comment
1490,9780312266059,The Illustrated Story Of O,2001,Photography,Bad,Pauline Reage,312266057,No Comment
1491,9780312267179,Catfish and Mandala,2000,Biography & Autobiography,Good,Andrew X. Pham,312267177,No Comment
1492,9780312270827,The Satanic Verses,2000,Fiction,Bad,Salman Rushdie,312270828,No Comment
1493,9780312273224,Absent in the Spring and Other Novels,2001,Fiction,Good,Mary Westmacott;Agatha Christie,312273223,No Comment
1494,9780312274924,Round Ireland with a Fridge,2001,Travel,Bad,Tony Hawks,312274920,No Comment
1495,9780312277109,An Unfortunate Woman,2001,Fiction,Good,Richard Brautigan,312277105,No Comment
1496,9780312278496,The Glass Bead Game,2002,Fiction,Bad,Hermann Hesse,312278497,No Comment
1497,9780312279998,Emotionally Weird,2001,Fiction,Good,Kate Atkinson,031227999X,No Comment
1498,9780312286217,A Writer's Workbook,2002,Language Arts & Disciplines,Bad,Caroline Sharp;Elizabeth Gilbert,031228621X,No Comment
1499,9780312287443,Waiting for My Cats to Die,2002,Biography & Autobiography,Good,Stacy Horn,312287445,No Comment
1500,9780312288013,Serious Girls,2004,Fiction,Bad,Maxine Swann,312288018,No Comment
1501,9780312288273,Lords of the White Castle,2002,Fiction,Good,Elizabeth Chadwick,312288271,No Comment
1502,9780312289515,The Christmas Shoes,2001,Fiction,Bad,Donna VanLiere,312289510,No Comment
1503,9780312295431,Education As My Agenda,2005,Biography & Autobiography,Good,Gertrude S. Williams;Jo Ann Robinson,031229543X,No Comment
1504,9780312300333,Banvard's Folly,2002,History,Bad,Paul Collins,312300336,No Comment
1505,9780312300531,The Last Jew,1992,Fiction,Good,Noah Gordon,312300530,No Comment
1506,9780312304461,How to Write a Damn Good Mystery,2004,Language Arts & Disciplines,Bad,James N. Frey,312304463,No Comment
1507,9780312306182,Jenny and the Jaws of Life,2002,Fiction,Good,Jincy Willett,312306180,No Comment
1508,9780312306342,Plum Lovin',2007,Fiction,Bad,Janet Evanovich,312306342,No Comment
1509,9780312311339,McCarthy's Bar,2003,Travel,Good,Pete McCarthy,312311338,No Comment
1510,9780312311452,The Pythons,2005,Biography & Autobiography,Bad,Graham Chapman;John Cleese;Terry Gilliam;Michael Palin;Eric Idle;Terry Jones,312311451,No Comment
1511,9780312312152,The Little Princesses,2003,Biography & Autobiography,Good,Marion Crawford,312312156,No Comment
1512,9780312313678,The New York Times Guide to Essential Knowledge,2004,Reference,Bad,The New York Times,312313675,No Comment
1513,9780312315733,Little Children,2004,Fiction,Good,Tom Perrotta,312315732,No Comment
1514,9780312316136,The Gatekeeper,2003,Biography & Autobiography,Bad,Terry Eagleton,312316135,No Comment
1515,9780312319731,Dominion,2003,Nature,Good,Matthew Scully,312319738,No Comment
1516,9780312320195,SPQR VI: Nobody Loves a Centurion,2003,Fiction,Bad,John Maddox Roberts,312320191,No Comment
1517,9780312321185,Something Borrowed,2004,Fiction,Good,Emily Giffin,031232118X,No Comment
1518,9780312321192,Something Borrowed,2005,Fiction,Bad,Emily Giffin,312321198,No Comment
1519,9780312321208,P.S. Your Cat Is Dead,2003,Fiction,Good,James Kirkwood,312321201,No Comment
1520,9780312323868,Something Blue,2006,Fiction,Bad,Emily Giffin,312323867,No Comment
1521,9780312330866,All Things Bright and Beautiful,2004,Biography & Autobiography,Good,James Herriot,312330863,No Comment
1522,9780312333751,Inside the Mind of Gideon Rayburn,2006,Juvenile Fiction,Bad,Sarah Miller,312333757,No Comment
1523,9780312333799,Spider Mountain,2006,Fiction,Good,P. T. Deutermann,031233379X,No Comment
1524,9780312339012,Where the Mountain Casts Its Shadow,2005,Biography & Autobiography,Bad,Maria Coffey,312339011,No Comment
1525,9780312342517,Sideways,2004,Fiction,Good,Rex Pickett,312342519,No Comment
1526,9780312348649,Baby Proof,2006,Fiction,Bad,Emily Giffin,312348649,No Comment
1527,9780312349493,Lean Mean Thirteen,2007,Fiction,Good,Janet Evanovich,312349491,No Comment
1528,9780312352189,The Last Wife of Henry VIII,2006,Fiction,Bad,Carolly Erickson,312352182,No Comment
1529,9780312352356,The Forsaken,2006,Fiction,Good,L. A. Banks,312352352,No Comment
1530,9780312353261,A Woman of Substance,2005,Fiction,Bad,Barbara Taylor Bradford,031235326X,No Comment
1531,9780312353766,The Red Tent,2005,Fiction,Good,Anita Diamant,312353766,No Comment
1532,9780312354077,Dirty Little Secrets,2006,Fiction,Bad,Joy King,031235407X,No Comment
1533,9780312354374,Think Like a Guy,2006,Family & Relationships,Good,Giuliana Depandi,312354371,No Comment
1534,9780312354602,The Ravenscar Dynasty,2006,Fiction,Bad,Barbara Taylor Bradford,312354606,No Comment
1535,9780312354954,The Devil in the Junior League,2006,Fiction,Good,Linda Francis Lee,312354959,No Comment
1536,9780312357771,The Silver Pigs,2006,Fiction,Bad,Lindsey Davis,031235777X,No Comment
1537,9780312360115,The Mystery Method,2007,Family & Relationships,Good,Mystery;Chris Odom,312360118,No Comment
1538,9780312360269,Marked,2007,Juvenile Fiction,Bad,P. C. Cast;Kristin Cast,312360266,No Comment
1539,9780312360863,Let's Go Australia 9th Edition,2006,Travel,Good,Let's Go Inc,031236086X,No Comment
1540,9780312361754,"The Paris Review Interviews, I",2006,Biography & Autobiography,Bad,The Paris Review,312361750,No Comment
1541,9780312362966,More Plums in One,2007,Fiction,Good,Janet Evanovich,031236296X,No Comment
1542,9780312364526,James Herriot's Dog Stories,2006,Pets,Bad,James Herriot,312364520,No Comment
1543,9780312369347,Beatrix Potter,2007,Biography & Autobiography,Good,Linda Lear,312369344,No Comment
1544,9780312420147,The Twenty-Seventh City,2001,Fiction,Bad,Jonathan Franzen,312420145,No Comment
1545,9780312420925,"Haussmann, Or the Distinction",2002,Fiction,Good,Paul LaFarge,312420927,No Comment
1546,9780312421687,The Journey to the East,2003,Fiction,Bad,Hermann Hesse,312421680,No Comment
1547,9780312421977,This Side of Brightness,2003,Fiction,Good,Colum McCann,312421974,No Comment
1548,9780312421991,What Was She Thinking?,2004,Fiction,Bad,Zoë Heller,312421990,No Comment
1549,9780312422158,Middlesex,2003,Fiction,Good,Jeffrey Eugenides,312422156,No Comment
1550,9780312422240,The Interpreter,2003,Fiction,Bad,Suki Kim,312422245,No Comment
1551,9780312422325,Hand to Mouth,2003,Biography & Autobiography,Good,Paul Auster,312422326,No Comment
1552,9780312422738,A Feather on the Breath of God,2005,Fiction,Bad,Sigrid Nunez,312422733,No Comment
1553,9780312423131,Galatea 2.2,2004,Fiction,Good,Richard Powers,312423136,No Comment
1554,9780312423209,Mason & Dixon,2004,Fiction,Bad,Thomas Pynchon,312423209,No Comment
1555,9780312423377,The River at the Center of the World,2004,Travel,Good,Simon Winchester,312423373,No Comment
1556,9780312423674,Primo Levi,2004,Biography & Autobiography,Bad,Ian Thomson,312423675,No Comment
1557,9780312423797,Dry,2004,Biography & Autobiography,Good,Augusten Burroughs,312423799,No Comment
1558,9780312424084,A Home at the End of the World,2004,Fiction,Bad,Michael Cunningham,312424086,No Comment
1559,9780312424121,Call It Sleep,2005,Fiction,Good,Henry Roth,312424124,No Comment
1560,9780312424442,I Am Charlotte Simmons,2005,Fiction,Bad,Tom Wolfe,312424442,No Comment
1561,9780312424671,Small Island,2004,Fiction,Good,Andrea Levy,312424671,No Comment
1562,9780312424688,Collected Prose,2005,Literary Collections,Bad,Paul Auster,031242468X,No Comment
1563,9780312424916,Saints at the River,2005,Fiction,Good,Ron Rash,312424914,No Comment
1564,9780312425081,Chemistry and Other Stories,2007,Fiction,Bad,Ron Rash,312425082,No Comment
1565,9780312425869,Vita,2006,Fiction,Good,Melania G. Mazzucco,312425864,No Comment
1566,9780312426033,Night Draws Near,2006,History,Bad,Anthony Shadid,312426038,No Comment
1567,9780312426118,A Woman in Berlin,2006,Biography & Autobiography,Good,Anonymous,312426119,No Comment
1568,9780312426231,The Brooklyn Follies,2006,Fiction,Bad,Paul Auster,312426232,No Comment
1569,9780312426453,Limitations,2006,Fiction,Good,Scott Turow,312426453,No Comment
1570,9780312643065,The Price of the Ticket,1985,Literary Criticism,Bad,James Baldwin,312643063,No Comment
1571,9780312852535,The Humanoids,1996,Fiction,Good,Jack Williamson,312852533,No Comment
1572,9780312853020,"The Demon Princes, Vol. 1",1997,Fiction,Bad,Jack Vance,312853025,No Comment
1573,9780312861438,The Memory of Whiteness,1996,Fiction,Good,Kim Stanley Robinson,312861435,No Comment
1574,9780312861872,Xenocide,1996,Fiction,Bad,Orson Scott Card,312861877,No Comment
1575,9780312862176,The Dark Descent,1997,Fiction,Good,Clive Barker;Ray Bradbury,312862172,No Comment
1576,9780312864743,Ports of Call,1999,Fiction,Bad,Jack Vance,312864744,No Comment
1577,9780312865764,"The Demon Princes, Vol. 2",1997,Fiction,Good,Jack Vance,312865767,No Comment
1578,9780312869595,Jack of Kinrowan,1999,Fiction,Bad,Charles de Lint,312869592,No Comment
1579,9780312872793,Lurulu,2007,Fiction,Good,Jack Vance,312872798,No Comment
1580,9780312873110,The Land of Laughs,2001,Fiction,Bad,Jonathan Carroll,312873115,No Comment
1581,9780312874568,Tales of the Dying Earth,2000,Fiction,Good,Jack Vance,312874561,No Comment
1582,9780312875572,The Fantasies of Robert A. Heinlein,2002,Fiction,Bad,Robert A. Heinlein,312875576,No Comment
1583,9780312876623,Songmaster,2002,Fiction,Good,Orson Scott Card,312876629,No Comment
1584,9780312877514,Lovelock,2001,Fiction,Bad,Orson Scott Card;Kathryn H. Kidd,031287751X,No Comment
1585,9780312878269,Duel,2003,Fiction,Good,Richard Matheson,312878265,No Comment
1586,9780312878603,The Collected Stories of Arthur C. Clarke,2002,Fiction,Bad,Arthur C. Clarke,312878605,No Comment
1587,9780312890186,Sword & Citadel,1994,Fiction,Good,Gene Wolfe,312890184,No Comment
1588,9780312890216,The Starry Rift,1994,Fiction,Bad,James Tiptree,312890214,No Comment
1589,9780312890384,Pacific Edge,1995,Fiction,Good,Kim Stanley Robinson,312890389,No Comment
1590,9780312925741,Devil's Backbone,1991,Fiction,Bad,Terry C. Johnston,312925743,No Comment
1591,9780312929640,The Circle,1993,Fiction,Good,David Poyer,312929641,No Comment
1592,9780312932787,Faking It,2004,Fiction,Bad,Jennifer Crusie,312932782,No Comment
1593,9780312932800,Welcome to Temptation,2004,Fiction,Good,Jennifer Crusie,312932804,No Comment
1594,9780312934309,Full Bloom,2005,Fiction,Bad,Janet Evanovich;Charlotte Hughes,312934300,No Comment
1595,9780312934316,Full Scoop,2006,Fiction,Good,Janet Evanovich;Charlotte Hughes,312934319,No Comment
1596,9780312934439,The Damned,2007,Fiction,Bad,L. A. Banks,312934432,No Comment
1597,9780312935757,The Cursed One,2006,Fiction,Good,Ronda Thompson,312935757,No Comment
1598,9780312937690,A Quiver Full of Arrows,2005,Fiction,Bad,Jeffrey Archer,312937695,No Comment
1599,9780312937720,The Hunted,2005,Fiction,Good,L. A. Banks,312937725,No Comment
1600,9780312940027,The Forbidden,2006,Fiction,Bad,L. A. Banks,312940025,No Comment
1601,9780312940669,When the Lion Feeds,2006,Fiction,Good,Wilbur Smith,312940661,No Comment
1602,9780312940683,A Sparrow Falls,2007,Fiction,Bad,Wilbur Smith,312940688,No Comment
1603,9780312940980,The Unfortunate Miss Fortunes,2007,Fiction,Good,Jennifer Crusie;Eileen Dreyer;Anne Stuart,031294098X,No Comment
1604,9780312941468,Hot Stuff,2007,Fiction,Bad,Janet Evanovich;Leanne Banks,312941463,No Comment
1605,9780312948962,Two for the Dough,2007,Fiction,Good,Janet Evanovich,312948964,No Comment
1606,9780312953966,The Edge of Honor,1995,Fiction,Bad,P. T. Deutermann,312953968,No Comment
1607,9780312965686,Wings of Fire,1999,Fiction,Good,Charles Todd,312965680,No Comment
1608,9780312965785,All Creatures Great and Small,1998,Biography & Autobiography,Bad,James Herriot,312965788,No Comment
1609,9780312966201,The Lord God Made Them All,1998,Biography & Autobiography,Good,James Herriot,312966202,No Comment
1610,9780312966973,Four to Score,1999,Fiction,Bad,Janet Evanovich,312966970,No Comment
1611,9780312968304,"Thrones, Dominations",1999,Fiction,Good,Dorothy L. Sayers;Jill Paton Walsh,312968302,No Comment
1612,9780312970079,Black Coffee,1999,Fiction,Bad,Agatha Christie,312970072,No Comment
1613,9780312970741,El Paso,1999,Fiction,Good,Matt Braun,312970749,No Comment
1614,9780312971281,Search the Dark,2000,Fiction,Bad,Charles Todd,312971281,No Comment
1615,9780312971397,Cuba,2000,Fiction,Good,Stephen Coonts,312971397,No Comment
1616,9780312975739,What the Corpse Revealed,2000,True Crime,Bad,Hugh Miller,312975732,No Comment
1617,9780312978334,Name Dropping,2001,Fiction,Good,Rachael F. Heller,312978332,No Comment
1618,9780312980146,Seven Up,2002,Fiction,Bad,Janet Evanovich,312980140,No Comment
1619,9780312980160,Hardcase,2002,Fiction,Good,Dan Simmons,312980167,No Comment
1620,9780312980382,Warlock,2002,Fiction,Bad,Wilbur Smith,312980388,No Comment
1621,9780312981662,Crooked House,2002,Fiction,Good,Agatha Christie,031298166X,No Comment
1622,9780312982010,Abandoned Prayers,2003,True Crime,Bad,Gregg Olsen,312982011,No Comment
1623,9780312982515,The Sigma Protocol,2002,Fiction,Good,Robert Ludlum,312982518,No Comment
1624,9780312982867,True Believers,2002,Fiction,Bad,Jane Haddam,312982860,No Comment
1625,9780312983307,Full Blast,2004,Fiction,Good,Janet Evanovich;Charlotte Hughes,312983301,No Comment
1626,9780312983864,Hard Eight,2003,Fiction,Bad,Janet Evanovich,312983867,No Comment
1627,9780312985349,Eleven on Top,2006,Fiction,Good,Janet Evanovich,312985347,No Comment
1628,9780312987015,Minion,2004,Fiction,Bad,L. A. Banks,312987013,No Comment
1629,9780312989385,The Janson Directive,2003,Fiction,Good,Robert Ludlum,312989385,No Comment
1630,9780312990688,The Tristan Betrayal,2004,Fiction,Bad,Robert Ludlum,312990685,No Comment
1631,9780312990695,The Ambler Warning,2006,Fiction,Good,Robert Ludlum,312990693,No Comment
1632,9780312990718,Robert Ludlum's The Moscow Vector,2006,Fiction,Bad,Robert Ludlum;Patrick Larkin,312990715,No Comment
1633,9780312994815,The Firefly,2004,Fiction,Good,P. T. Deutermann,312994818,No Comment
1634,9780312997113,As the Crow Flies,2004,Fiction,Bad,Jeffrey Archer,312997116,No Comment
1635,9780312997830,Dakota,2005,Fiction,Good,Matt Braun,312997833,No Comment
1636,9780313309335,The Fantastic Vampire,2002,Literary Criticism,Bad,James Craig Holte,313309337,No Comment
1637,9780313324529,From Hinton to Hamlet,2005,Literary Criticism,Good,Sarah K. Herz;Donald R. Gallo,313324522,No Comment
1638,9780316000611,SantaKid,2004,Juvenile Fiction,Bad,James Patterson,316000612,No Comment
1639,9780316000956,Trials of Death,2005,Juvenile Fiction,Good,Darren Shan,316000957,No Comment
1640,9780316010764,Oblivion,2005,Fiction,Bad,David Foster Wallace,316010766,No Comment
1641,9780316013260,Julie and Julia,2006,Biography & Autobiography,Good,Julie Powell,316013269,No Comment
1642,9780316013307,The Truth of the Matter,2006,Fiction,Bad,Robb Forman Dew,316013307,No Comment
1643,9780316013314,The Beatles,2006,Biography & Autobiography,Good,Bob Spitz,316013315,No Comment
1644,9780316015844,Twilight,2006,Young Adult Fiction,Bad,Stephenie Meyer,316015849,No Comment
1645,9780316016650,Cirque Du Freak #10: The Lake of Souls,2006,Young Adult Fiction,Good,Darren Shan,316016659,No Comment
1646,9780316017442,The Terror,2007,Fiction,Bad,Dan Simmons,316017442,No Comment
1647,9780316066143,Hollywood Station,2006,Fiction,Good,Joseph Wambaugh,316066141,No Comment
1648,9780316154970,The Harry Bosch Novels,2001,Fiction,Bad,Michael Connelly,316154970,No Comment
1649,9780316156110,Consider the Lobster,2005,Literary Criticism & Collections,Good,David Foster Wallace,316156116,No Comment
1650,9780316159418,The Bookseller of Kabul,2004,Biography & Autobiography,Bad,Asne Seierstad,316159417,No Comment
1651,9780316159722,Yiddish with Dick and Jane,2004,Humor,Good,Ellis Weiner;Barbara Davilman,316159727,No Comment
1652,9780316168816,The Lovely Bones,2004,Fiction,Bad,Alice Sebold,316168815,No Comment
1653,9780316172325,Blink,2005,Business & Economics,Good,Malcolm Gladwell,316172324,No Comment
1654,9780316182744,Paint it Black,2006,Fiction,Bad,Janet Fitch,316182745,No Comment
1655,9780316281331,"The World Treasury of Physics, Astronomy, and Mathematics",1993,Education,Good,Timothy Ferris;Clifton Fadiman,316281336,No Comment
1656,9780316284950,White Oleander,2000,Fiction,Bad,Janet Fitch,316284955,No Comment
1657,9780316294522,Midnight Riders,1996,Music,Good,Scott Freeman,316294527,No Comment
1658,9780316296199,The Magus,2001,Fiction,Bad,John Fowles,316296198,No Comment
1659,9780316341516,Mythology,1998,Social Science,Good,Edith Hamilton,316341517,No Comment
1660,9780316545037,"Last Lion, The: Volume 1",1983,Biography & Autobiography,Bad,William Manchester,316545031,No Comment
1661,9780316563567,Candy,2003,Fiction,Good,Mian Mian,316563560,No Comment
1662,9780316578998,The Black Veil,2002,Family & Relationships,Bad,Rick Moody,316578991,No Comment
1663,9780316614566,"Harry Bosch Novels, The: Volume 2",2003,Fiction,Good,Michael Connelly,316614564,No Comment
1664,9780316693356,Miracle on the 17th Green,1996,Fiction,Bad,James Patterson;Peter De Jonge,316693359,No Comment
1665,9780316706001,The Ice Storm,2002,Fiction,Good,Rick Moody,316706000,No Comment
1666,9780316735162,Gossip Girl #6: You're the One That I Want,2004,Juvenile Fiction,Bad,Cecily von Ziegesar,316735167,No Comment
1667,9780316769488,The Catcher in the Rye,1991,Fiction,Good,J.D. Salinger,316769487,No Comment
1668,9780316773782,Mind Over Money,1998,Business & Economics,Bad,John W. Schott;Jean S. Arbeiter,316773786,No Comment
1669,9780316831307,Strangers from a Different Shore,1998,History,Good,Ronald Takaki,316831301,No Comment
1670,9780316853699,Stephen King Omnibus,1999,New England,Bad,Stephen King,316853690,No Comment
1671,9780316905749,Vampire Mountain,2004,Juvenile Fiction,Good,Darren Shan,316905747,No Comment
1672,9780316907927,An Unfinished Life,2004,Biography & Autobiography,Bad,Robert Dallek,316907928,No Comment
1673,9780316910330,Gossip Girl #1,2002,Young Adult Fiction,Good,Cecily von Ziegesar,316910333,No Comment
1674,9780316912129,Gossip Girl #3: All I Want is Everything,2003,Young Adult Fiction,Bad,Cecily von Ziegesar,316912123,No Comment
1675,9780316919890,A Supposedly Fun Thing I'll Never Do Again,1997,Humor,Good,David Foster Wallace,316919896,No Comment
1676,9780316926348,Brideshead Revisited,1982,Fiction,Bad,Evelyn Waugh,316926345,No Comment
1677,9780316926607,The Complete Stories of Evelyn Waugh,2000,Fiction,Good,Evelyn Waugh,316926604,No Comment
1678,9780316955126,Don't Stop the Carnival,1992,Fiction,Bad,Herman Wouk,316955124,No Comment
1679,9780316955171,Youngblood Hawke,1992,Fiction,Good,Herman Wouk,316955175,No Comment
1680,9780321209184,American Government,2005,Political Science,Bad,Karen O'Connor;Larry Sabato,321209184,No Comment
1681,9780321276230,Essentials of American Government,2005,Political Science,Good,Karen O'Connor;Larry J. Sabato,032127623X,No Comment
1682,9780321303370,The Non-designer's Web Book,2006,Computers,Bad,Robin Williams;John Tollett,321303377,No Comment
1683,9780321344755,Don't Make Me Think!,2006,Computers,Good,Steve Krug,321344758,No Comment
1684,9780321399533,"Mary Wollstonecraft Shelley's Frankenstein, or, The modern Prometheus",2007,Fiction,Bad,Mary Wollstonecraft Shelley;Susan J. Wolfson,321399536,No Comment
1685,9780321427137,Oscar Wilde's The Picture of Dorian Gray,2007,Fiction,Good,Oscar Wilde;Andrew Elfenbein,321427130,No Comment
1686,9780321432872,Andrew Carnegie and the Rise of Big Business,2007,Biography & Autobiography,Bad,Harold C. Livesay,321432878,No Comment
1687,9780325001531,The Power of One,2000,Performing Arts,Good,Louis E. Catron,325001537,No Comment
1688,9780330239455,The Little Prince,1974,"Children's literature, French",Bad,Antoine de Saint-Exupéry;Katherine Woods,330239457,No Comment
1689,9780330250696,The Thirteenth Tribe,1977,Jews,Good,Arthur Koestler,330250698,No Comment
1690,9780330257312,Invisible Cities,1979,,Bad,Italo Calvino,330257315,No Comment
1691,9780330281720,Running in the Family,1984,"Authors, Canadian",Good,Michael Ondaatje,330281720,No Comment
1692,9780330301749,The Circus of Adventure,1988,Juvenile Fiction,Bad,Enid Blyton,330301748,No Comment
1693,9780330301756,The Island of Adventure,1988,Abandoned mines,Good,Enid Blyton,330301756,No Comment
1694,9780330303316,The African Trilogy,1988,English fiction,Bad,Chinua Achebe,330303317,No Comment
1695,9780330304214,A Gift of Wings,1989,Air pilots,Good,Richard Bach,330304216,No Comment
1696,9780330314916,The Orchard Keeper,1994,Community life,Bad,Cormac McCarthy,330314912,No Comment
1697,9780330316255,The Real Frank Zappa Book,1990,Rock musicians,Good,Frank Zappa;Peter Occhiogrosso,330316257,No Comment
1698,9780330332651,A Dangerous Fortune,1994,"Banks and banking, British",Bad,Ken Follett,330332651,No Comment
1699,9780330334617,The Border Trilogy,2002,Fiction,Good,Cormac McCarthy,330334611,No Comment
1700,9780330334686,Misreadings,1994,Literary Criticism,Bad,Umberto Eco,330334689,No Comment
1701,9780330338813,Vurt,1994,Brothers and sisters,Good,Jeff Noon,330338811,No Comment
1702,9780330340199,In Pharaoh's Army,1995,"Authors, American",Bad,Tobias Wolff,330340190,No Comment
1703,9780330340328,The Reality Dysfunction,1997,English fiction,Good,Peter F. Hamilton,330340328,No Comment
1704,9780330345040,Paper Money,1996,Conspiracies,Bad,Ken Follett,330345044,No Comment
1705,9780330346511,An Unquiet Mind,1997,Biography & Autobiography,Good,Kay Redfield Jamison,330346512,No Comment
1706,9780330347761,The Golden Key,1997,Families,Bad,Melanie Rawn;Jennifer Roberson;Kate Elliott,330347764,No Comment
1707,9780330351690,Into the Wild,1998,True Crime,Good,Jon Krakauer,330351699,No Comment
1708,9780330351829,A Second Chance at Eden,1999,Science fiction,Bad,Peter F. Hamilton,330351826,No Comment
1709,9780330353823,The Memoirs of Cleopatra,1998,Egypt,Good,Margaret George,330353829,No Comment
1710,9780330363686,Just Disgusting!,2002,Australian fiction,Bad,Andy Griffiths,330363689,No Comment
1711,9780330367349,Bridget Jones,1999,Diary fiction,Good,Helen Fielding,033036734X,No Comment
1712,9780330367479,Rumer Godden,1999,British,Bad,Anne Chisholm,330367471,No Comment
1713,9780330371223,Four to Score,1999,Bail bond agents,Good,Janet Evanovich,330371223,No Comment
1714,9780330371230,High Five,2000,Bail bond agents,Bad,Janet Evanovich,330371231,No Comment
1715,9780330371247,Hot Six,2001,Bail bond agents,Good,Janet Evanovich,033037124X,No Comment
1716,9780330373579,The Sign of the Cross,2001,Catholics,Bad,Colm Tóibín,330373579,No Comment
1717,9780330375467,Them,2002,Political leadership,Good,Jon Ronson,330375466,No Comment
1718,9780330398046,Just as Long as We're Together,2006,Families,Bad,Judy Blume,330398040,No Comment
1719,9780330411738,Hour Game,2005,Fiction,Good,David Baldacci,033041173X,No Comment
1720,9780330412445,Bosnia,2002,Bosnia and Hercegovina,Bad,Noel Malcolm,330412442,No Comment
1721,9780330418881,Every Boy's Got One,2005,Americans,Good,Meg Cabot,330418882,No Comment
1722,9780330419123,Under the Banner of Heaven,2004,Mormon fundamentalism,Bad,Jon Krakauer,330419129,No Comment
1723,9780330419154,Downsize This!,2002,American Wit And Humour,Good,Michael Moore,330419153,No Comment
1724,9780330419581,Marching Powder,2004,Cocaine industry,Bad,Rusty Young,330419587,No Comment
1725,9780330419642,Absolute Power,2003,Murder,Good,David Baldacci,330419641,No Comment
1726,9780330433136,Chasing the Monsoon,2005,India,Bad,Alexander Frater,033043313X,No Comment
1727,9780330444576,Indecision,2006,Fiction,Good,Benjamin Kunkel,330444573,No Comment
1728,9780330481915,Blackout,2000,Bombings,Bad,John J. Nance,330481916,No Comment
1729,9780330484770,American Psycho,2000,American fiction,Good,Bret Easton Ellis,033048477X,No Comment
1730,9780330487108,The Mimic Men,2002,British,Bad,V. S. Naipaul,330487108,No Comment
1731,9780330487146,A Bend in the River,2002,Fiction,Good,V. S. Naipaul,330487140,No Comment
1732,9780330487153,The Enigma of Arrival,2002,England,Bad,V. S. Naipaul,330487159,No Comment
1733,9780330487191,A House for Mr Biswas,1961,Autonomy (Psychology).,Good,Vidiadhar Surajprasad Naipaul,330487191,No Comment
1734,9780330488150,The Hunters,2003,American fiction,Bad,Claire Messud,330488155,No Comment
1735,9780330490269,Dirt Music,2008,Fiction,Good,Tim Winton,330490265,No Comment
1736,9780330491198,The Hitchhiker's Guide to the Galaxy,2002,"Dent, Arthur (Fictitious character)",Bad,Douglas Adams,330491199,No Comment
1737,9780333187623,Ragtime,1975,Fiction,Good,E. L. Doctorow,333187628,No Comment
1738,9780333666388,City on the Seine,1996,Paris (France),Bad,Andrew P. Trout,333666380,No Comment
1739,9780333904916,Fire on the Mountain (Hb),2005,Antislavery movements,Good,Adam Hochschild,333904915,No Comment
1740,9780334028963,"The Poet, the Warrior, the Prophet",2002,Religion,Bad,Rubem A. Alves,334028965,No Comment
1741,9780340425626,From Russia with Love,1957,Adventure stories,Good,Ian Fleming,340425628,No Comment
1742,9780340425671,Casino Royale,1988,"Bond, James (Fictitious character)",Bad,Ian Fleming,340425679,No Comment
1743,9780340491683,The Walls of Spyte,1988,,Good,Dave Morris;Oliver Johnson;Jamie Thomson;Russ Nicholson;Geoff Wingate,034049168X,No Comment
1744,9780340637876,How the Irish Saved Civilization,1995,Books,Bad,Thomas Cahill,340637870,No Comment
1745,9780340654163,Escape,1996,Fiction,Good,James Clavell,340654163,No Comment
1746,9780340689608,Flatmates,1997,Apartments,Bad,Chris Manby,340689609,No Comment
1747,9780340692912,Crucifix Lane,1998,London (England),Good,Kate Mosse,034069291X,No Comment
1748,9780340766163,Shōgun,1975,British,Bad,James Clavell,340766166,No Comment
1749,9780340766187,Whirlwind,1999,Fiction,Good,James Clavell,340766182,No Comment
1750,9780340769201,Running Away from Richard,2001,Actresses,Bad,Chris Manby,340769203,No Comment
1751,9780340774779,"The Road to War, 1933-1939",2000,Germany,Good,Andrew Hunt,340774770,No Comment
