2389,CRESTON,13,No
2390,GERMANTOWN,13,No
2391,BEECHER,13,No
2392,CLIFTON,13,No
2393,CLIFTON,13,No
2394,SHERMAN,13,No
2395,ATHENS,13,No
2396,FREEBURG,13,No
2397,HOPKINS PARK,13,No
2398,KANKAKEE,13,No
2399,RIVERTON,13,No
2400,WILLIAMSVILLE,13,No
2401,RIVERSIDE,13,No
2402,HINCKLEY,13,No
2403,TILDEN,13,No
2404,MARYVILLE,13,No
2405,NEWMAN,13,No
2406,CARRIER MILLS,13,No
2407,SUMMIT,13,No
2408,BUFFALO,13,No
2409,PHOENIX,13,No
2410,GALATIA,13,No
2411,BENLD,13,No
2412,NEW BERLIN,13,No
2413,KINMUNDY,13,No
2414,NEWARK,13,No
2415,FLANAGAN,13,No
2416,WASHINGTON,14,No
2417,ODON,14,No
2418,JASPER,14,No
2419,HUNTINGBURG,14,No
2420,OWENSVILLE,14,No
2421,PRINCETON,14,No
2422,FORT BRANCH,14,No
2423,OAKLAND CITY,14,No
2424,BICKNELL,14,No
2425,VINCENNES,14,No
2426,LOOGOOTEE,14,No
2427,SHOALS,14,No
2428,TELL CITY,14,No
2429,PETERSBURG,14,No
2430,POSEYVILLE,14,No
2431,NEW HARMONY,14,No
2432,MOUNT VERNON,14,No
2433,ROCKPORT,14,No
2434,EVANSVILLE,14,No
2435,EVANSVILLE,14,No
2436,NEWBURGH,14,No
2437,BOONVILLE,14,No
2438,REMINGTON,14,No
2439,RENSSELAER,14,No
2440,WHITING,14,No
2441,EAST CHICAGO,14,No
2442,GARY,14,No
2443,HAMMOND,14,No
2444,MERRILLVILLE,14,No
2445,CROWN POINT,14,No
2446,MICHIGAN CITY,14,No
2447,WESTVILLE,14,No
2448,WANATAH,14,No
2449,LA CROSSE,14,No
2450,LA PORTE,14,No
2451,LAKE VILLAGE,14,No
2452,BROOK,14,No
2453,KENTLAND,14,No
2454,GOODLAND,14,No
2455,VALPARAISO,14,No
2456,CHESTERTON,14,No
2457,FRANCESVILLE,14,No
2458,WINAMAC,14,No
2459,MONTEREY,14,No
2460,NORTH JUDSON,14,No
2461,KNOX,14,No
2462,ELKHART,14,No
2463,WAKARUSA,14,No
2464,NAPPANEE,14,No
2465,BRISTOL,14,No
2466,GOSHEN,14,No
2467,MIDDLEBURY,14,No
2468,MENTONE,14,No
2469,WARSAW,14,No
2470,MILFORD,14,No
2471,SYRACUSE,14,No
2472,PIERCETON,14,No
2473,CULVER,14,No
2474,PLYMOUTH,14,No
2475,BREMEN,14,No
2476,ARGOS,14,No
2477,BOURBON,14,No
2478,NEW CARLISLE,14,No
2479,WALKERTON,14,No
2480,SOUTH BEND,14,No
2481,MISHAWAKA,14,No
2482,BERNE,14,No
2483,FORT WAYNE,14,No
2484,GARRETT,14,No
2485,AUBURN,14,No
2486,WATERLOO,14,No
2487,BUTLER,14,No
2488,ANDREWS,14,No
2489,ROANOKE,14,No
2490,HUNTINGTON,14,No
2491,WARREN,14,No
2492,LAGRANGE,14,No
2493,LIGONIER,14,No
2494,ALBION,14,No
2495,KENDALLVILLE,14,No
2496,ANGOLA,14,No
2497,FREMONT,14,No
2498,BLUFFTON,14,No
2499,SOUTH WHITLEY,14,No
2500,COLUMBIA CITY,14,No
2501,CHURUBUSCO,14,No
2502,EARL PARK,14,No
2503,EARL PARK,14,No
2504,BOSWELL,14,No
2505,FOWLER,14,No
2506,OXFORD,14,No
2507,OTTERBEIN,14,No
2508,DELPHI,14,No
2509,CAMDEN,14,No
2510,FLORA,14,No
2511,COLFAX,14,No
2512,FRANKFORT,14,No
2513,KIRKLIN,14,No
2514,ATTICA,14,No
2515,COVINGTON,14,No
2516,KINGMAN,14,No
2517,CRAWFORSDSVILLE,14,No
2518,WAVELAND,14,No
2519,LINDEN,14,No
2520,DARLINGTON,14,No
2521,LADOGA,14,No
2522,WEST LAFAYETTE,14,No
2523,LAFAYETTE,14,No
2524,WEST LEBANON,14,No
2525,WILLIAMSPORT,14,No
2526,WOLCOTT,14,No
2527,BROOKSTON,14,No
2528,MONON,14,No
2529,MONTICELLO,14,No
2530,ROYAL CENTER,14,No
2531,LOGANSPORT,14,No
2532,WALTON,14,No
2533,KEWANNA,14,No
2534,ROCHESTER,14,No
2535,AKRON,14,No
2536,KOKOMO,14,No
2537,GREENTOWN,14,No
2538,PERU,14,No
2539,CONVERSE,14,No
2540,TIPTON,14,No
2541,ROANN,14,No
2542,NORTH MANCHESTER,14,No
2543,WABASH,14,No
2544,HARTFORD CITY,14,No
2545,MONTPELIER,14,No
2546,MUNCIE,14,No
2547,CONNERSVILLE,14,No
2548,BROOKVILLE,14,No
2549,SWAYZEE,14,No
2550,MARION,14,No
2551,GAS CITY,14,No
2552,JONESBORO,14,No
2553,FAIRMOUNT,14,No
2554,VAN BUREN,14,No
2555,UPLAND,14,No
2556,MATTHEWS,14,No
2557,MIDDLETOWN,14,No
2558,NEW CASTLE,14,No
2559,SPICELAND,14,No
2560,KNIGHTSTOWN,14,No
2561,DUNKIRK,14,No
2562,PENNVILLE,14,No
2563,PORTLAND,14,No
2564,ELWOOD,14,No
2565,ALEXANDRIA,14,No
2566,ANDERSON,14,No
2567,PENDLETON,14,No
2568,FARMLAND,14,No
2569,WINCHESTER,14,No
2570,LYNN,14,No
2571,RIDGEVILLE,14,No
2572,UNION CITY,14,No
2573,CARTHAGE,14,No
2574,RUSHVILLE,14,No
2575,LIBERTY,14,No
2576,HAGERSTOWN,14,No
2577,DUBLIN,14,No
2578,CAMBRIDGE CITY,14,No
2579,RICHMOND,14,No
2580,CENTERVILLE,14,No
2581,BRAZIL,14,No
2582,JASONVILLE,14,No
2583,LINTON,14,No
2584,WORTHINGTON,14,No
2585,BLOOMFIELD,14,No
2586,BEDFORD,14,No
2587,MITCHELL,14,No
2588,BLOOMINGTON,14,No
2589,SPENCER,14,No
2590,MONTEZUMA,14,No
2591,ROCKVILLE,14,No
2592,GREENCASTLE,14,No
2593,ROACHDALE,14,No
2594,SULLIVAN,14,No
2595,NEWPORT,14,No
2596,CLINTON,14,No
2597,TERRE HAUTE,14,No
2598,THORNTOWN,14,No
2599,LEBANON,14,No
2600,SHERIDAN,14,No
2601,WESTFIELD,14,No
2602,CARMEL,14,No
2603,CICERO,14,No
2604,NOBLESVILLE,14,No
2605,FORTVILLE,14,No
2606,GREENFIELD,14,No
2607,COATESVILLE,14,No
2608,BROWNSBURG,14,No
2609,DANVILLE,14,No
2610,CLAYTON,14,No
2611,AVON,14,No
2612,PLAINFIELD,14,No
2613,GREENWOOD,14,No
2614,FRANKLIN,14,No
2615,EDINBURGH,14,No
2616,SPEEDWAY,14,No
2617,INDIANAPOLIS,14,No
2618,MARTINSVILLE,14,No
2619,MOORESVILLE,14,No
2620,SHELBYVILLE,14,No
2621,COLUMBUS,14,No
2622,NASHVILLE,14,No
2623,CHARLESTOWN,14,No
2624,JEFFERSONVILLE,14,No
2625,ENGLISH,14,No
2626,LAWRENCEBURG,14,No
2627,AURORA,14,No
2628,NEW ALBANY,14,No
2629,CORYDON,14,No
2630,BROWNSTOWN,14,No
2631,SEYMOUR,14,No
2632,MADISON,14,No
2633,NORTH VERNON,14,No
2634,RISING SUN,14,No
2635,FRENCH LICK,14,No
2636,ORLEANS,14,No
2637,PAOLI,14,No
2638,BATESVILLE,14,No
2639,OSGOOD,14,No
2640,VERSAILLES,14,No
2641,SCOTTSBURG,14,No
2642,VEVAY,14,No
2643,SALEM,14,No
2644,DALE,14,No
2645,LOWELL,14,No
2646,ORLAND,14,No
2647,ZIONSVILLE,14,No
2648,GREENSBURG,14,No
2649,NORTH WEBSTER,14,No
2650,DECATUR,14,No
2651,YORKTOWN,14,No
2652,RANDALL,16,No
2653,PRAIRIE VIEW,16,No
2654,FORMOSO,16,No
2655,LONG ISLAND,16,No
2656,REPUBLIC,16,No
2657,GAYLORD,16,No
2658,MCCRACKEN,16,No
2659,KIRWIN,16,No
2660,BISON,16,No
2661,BURR OAK,16,No
2662,PALCO,16,No
2663,SYLVAN GROVE,16,No
2664,AGRA,16,No
2665,LEBANON,16,No
2666,COURTLAND,16,No
2667,JAMESTOWN,16,No
2668,GYPSUM,16,No
2669,OTIS,16,No
2670,SCANDIA,16,No
2671,LUCAS,16,No
2672,GLEN ELDER,16,No
2673,JEWELL,16,No
2674,DELPHOS,16,No
2675,KENSINGTON,16,No
2676,GLASCO,16,No
2677,CAWKER CITY,16,No
2678,KANOPOLIS,16,No
2679,LOGAN,16,No
2680,CLYDE,16,No
2681,WILSON,16,No
2682,CLAFLIN,16,No
2683,MANKATO,16,No
2684,DOWNS,16,No
2685,LINCOLN,16,No
2686,LA CROSSE,16,No
2687,STOCKTON,16,No
2688,OSBORNE,16,No
2689,MINNEAPOLIS,16,No
2690,SMITH CENTER,16,No
2691,ELLIS,16,No
2692,PLAINVILLE,16,No
2693,ELLSWORTH,16,No
2694,ELLINWOOD,16,No
2695,BELLEVILLE,16,No
2696,PHILLIPSBURG,16,No
2697,HOISINGTON,16,No
2698,BELOIT,16,No
2699,RUSSELL,16,No
2700,CONCORDIA,16,No
2701,LARNED,16,No
2702,GREAT BEND,16,No
2703,HAYS,16,No
2704,SALINA,16,No
2705,BURNS,16,No
2706,DWIGHT,16,No
2707,WILSEY,16,No
2708,LEONARDVILLE,16,No
2709,AXTELL,16,No
2710,GOESSEL,16,No
2711,HOPE,16,No
2712,WHITE CITY,16,No
2713,FLORENCE,16,No
2714,CLIFTON,16,No
2715,WATERVILLE,16,No
2716,HANOVER,16,No
2717,WAKEFIELD,16,No
2718,ENTERPRISE,16,No
2719,SOLOMON,16,No
2720,FRANKFORT,16,No
2721,LOUISBURG,16,No
2722,COTTONWOOD FALLS,16,No
2723,CHAPMAN,16,No
2724,BLUE RAPIDS,16,No
2725,WASHINGTON,16,No
2726,HARTFORD,16,No
2727,AMERICUS,16,No
2728,PEABODY,16,No
2729,MARION,16,No
2730,COUNCIL GROVE,16,No
2731,HILLSBORO,16,No
2732,HERINGTON,16,No
2733,WAMEGO,16,No
2734,MARYSVILLE,16,No
2735,CLAY CENTER,16,No
2736,ABILENE,16,No
2737,ST. MARYS,16,No
2738,JUNCTION CITY,16,No
2739,EMPORIA,16,No
2740,MANHATTAN,16,No
2741,CORNING,16,No
2742,WETMORE,16,No
2743,RICHMOND,16,No
2744,CENTRALIA,16,No
2745,WINCHESTER,16,No
2746,EVEREST,16,No
2747,EFFINGHAM,16,No
2748,MERIDEN,16,No
2749,OVERBROOK,16,No
2750,NORTONVILLE,16,No
2751,BURLINGAME,16,No
2752,WELLSVILLE,16,No
2753,CARBONDALE,16,No
2754,LYNDON,16,No
2755,ROSSVILLE,16,No
2756,HORTON,16,No
2757,LINWOOD,16,No
2758,OSKALOOSA,16,No
2759,SILVER LAKE,16,No
2760,VALLEY FALLS,16,No
2761,TONGANOXIE,16,No
2762,SABETHA,16,No
2763,SENECA,16,No
2764,OSAGE CITY,16,No
2765,BALDWIN CITY,16,No
2766,BASEHOR,16,No
2767,HIAWATHA,16,No
2768,EUDORA,16,No
2769,PAOLA,16,No
2770,OSAWATOMIE,16,No
2771,PARKER,16,No
2772,BONNER SPRINGS,16,No
2773,ALLEN,16,No
2774,OTTAWA,16,No
2775,ATCHISON,16,No
2776,LEAVENWORTH,16,No
2777,OLATHE,16,No
2778,LAWRENCE,16,No
2779,TOPEKA,16,No
2780,KANSAS CITY,16,No
2781,OVERLAND PARK,16,No
2782,GOVE,16,No
2783,JENNINGS,16,No
2784,NORCATUR,16,No
2785,GRINNELL,16,No
2786,GRAINFIELD,16,No
2787,LENORA,16,No
2788,BIRD CITY,16,No
2789,ALMENA,16,No
2790,QUINTER,16,No
2791,SHARON SPRINGS,16,No
2792,ST. FRANCIS,16,No
2793,OAKLEY,16,No
2794,OBERLIN,16,No
2795,NORTON,16,No
2796,HOXIE,16,No
2797,ATWOOD,16,No
2798,HILL CITY,16,No
2799,WAKEENEY,16,No
2800,GOODLAND,16,No
2801,COLBY,16,No
2802,ZENDA,16,No
2803,PARTRIDGE,16,No
2804,WALTON,16,No
2805,SYLVIA,16,No
2806,HARDTNER,16,No
2807,GENESEO,16,No
2808,VIOLA,16,No
2809,NORWICH,16,No
2810,LITTLE RIVER,16,No
2811,TURON,16,No
2812,BUSHTON,16,No
2813,CUNNINGHAM,16,No
2814,ARLINGTON,16,No
2815,MACKSVILLE,16,No
2816,PRETTY PRAIRIE,16,No
2817,POTWIN,16,No
2818,LEON,16,No
2819,WHITEWATER,16,No
2820,SOUTH HAVEN,16,No
2821,ATTICA,16,No
2822,ARGONIA,16,No
2823,MARQUETTE,16,No
2824,UDALL,16,No
2825,BURRTON,16,No
2826,INMAN,16,No
2827,MT. HOPE,16,No
2828,OXFORD,16,No
2829,HAVEN,16,No
2830,CANTON,16,No
2831,BUHLER,16,No
2832,NICKERSON,16,No
2833,STAFFORD,16,No
2834,CALDWELL,16,No
2835,KIOWA,16,No
2836,CONWAY SPRINGS,16,No
2837,TOWANDA,16,No
2838,MOUNDRIDGE,16,No
2839,SEDGWICK,16,No
2840,ST. JOHN,16,No
2841,CHENEY,16,No
2842,HARPER,16,No
2843,CLEARWATER,16,No
2844,COLWICH,16,No
2845,BELLE PLAINE,16,No
2846,GODDARD,16,No
2847,HALSTEAD,16,No
2848,STERLING,16,No
2849,DOUGLASS,16,No
2850,ANTHONY,16,No
2851,MEDICINE LODGE,16,No
2852,HESSTON,16,No
2853,LINDSBORG,16,No
2854,KINGMAN,16,No
2855,ANDOVER,16,No
2856,LYONS,16,No
2857,GREENSBURG,16,No
2858,VALLEY CENTER,16,No
2859,MULVANE,16,No
2860,AUGUSTA,16,No
2861,WELLINGTON,16,No
2862,HAYSVILLE,16,No
2863,PRATT,16,No
2864,EL DORADO,16,No
2865,WINFIELD,16,No
2866,MCPHERSON,16,No
2867,DERBY,16,No
2868,ARKANSAS CITY,16,No
2869,NEWTON,16,No
2870,HUTCHINSON,16,No
2871,WICHITA,16,No
2872,SAVONBURG,16,No
2873,HEPLER,16,No
2874,FALL RIVER,16,No
2875,PRESCOTT,16,No
2876,WALNUT,16,No
2877,MOUND VALLEY,16,No
2878,HAMILTON,16,No
2879,GRENOLA,16,No
2880,BRONSON,16,No
2881,TORONTO,16,No
2882,COLONY,16,No
2883,EDNA,16,No
2884,MCCUNE,16,No
2885,ALTOONA,16,No
2886,MOLINE,16,No
2887,THAYER,16,No
2888,MORAN,16,No
2889,BLUE MOUND,16,No
2890,MOUND CITY,16,No
2891,CEDAR VALE,16,No
2892,HOWARD,16,No
2893,WEIR,16,No
2894,MADISON,16,No
2895,ST PAUL,16,No
2896,ALTAMONT,16,No
2897,PLEASANTON,16,No
2898,SEDAN,16,No
2899,ERIE,16,No
2900,LACYGNE,16,No
2901,CHETOPA,16,No
2902,TROY,16,No
2903,YATES CENTER,16,No
2904,OSWEGO,16,No
2905,HUMBOLDT,16,No
2906,CANEY,16,No
2907,CHERRYVALE,16,No
2908,FREDONIA,16,No
2909,GIRARD,16,No
2910,GARNETT,16,No
2911,EUREKA,16,No
2912,NEODESHA,16,No
2913,COLUMBUS,16,No
2914,GALENA,16,No
2915,BAXTER SPRINGS,16,No
2916,IOLA,16,No
2917,FORT SCOTT,16,No
2918,BURLINGTON,16,No
2919,CHANUTE,16,No
2920,INDEPENDENCE,16,No
2921,PARSONS,16,No
2922,COFFEYVILLE,16,No
2923,PITTSBURG,16,No
2924,HANSTON,16,No
2925,COPELAND,16,No
2926,KISMET,16,No
2927,RANSOM,16,No
2928,FOWLER,16,No
2929,SPEARVILLE,16,No
2930,LEWIS,16,No
2931,MINNEOLA,16,No
2932,BUCKLIN,16,No
2933,PROTECTION,16,No
2934,JETMORE,16,No
2935,ASHLAND,16,No
2936,MONTEZUMA,16,No
2937,PLAINS,16,No
2938,SATANTA,16,No
2939,CIMARRON,16,No
2940,SYRACUSE,16,No
2941,COLDWATER,16,No
2942,MEADE,16,No
2943,SUBLETTE,16,No
2944,TRIBUNE,16,No
2945,KINSLEY,16,No
2946,NESS CITY,16,No
2947,JOHNSON,16,No
2948,DIGHTON,16,No
2949,LEOTI,16,No
2950,ELKHART,16,No
2951,LAKIN,16,No
2952,HUGOTON,16,No
2953,SCOTT CITY,16,No
2954,ULYSSES,16,No
2955,LIBERAL,16,No
2956,DODGE CITY,16,No
2957,GARDEN CITY,16,No
2958,VERMILLION,16,No
2959,WASHINGTON TOWNSH,16,No
2960,SELDEN,16,No
2961,ARMA,16,No
2962,GARDEN PLAIN,16,No
2963,ROSE HILL,16,No
2964,WILLIAMSBURG,16,No
2965,RILEY,16,No
2966,BEATTIE,16,No
2967,POMONA,16,No
2968,CUBA,16,No
2969,HOLTON,16,No
2970,LURAY,16,No
2971,PARK CITY,16,No
2972,ANDALE,16,No
2973,MCLOUTH,16,No
2974,LANSING,16,No
2975,LONGTON,16,No
2976,KINCAID,16,No
2977,COLUMBIA,17,No
2978,SCOTTSVILLE,17,No
2979,LAWRENCEBURG,17,No
2980,GLASGOW,17,No
2981,OWINGSVILLE,17,No
2982,MIDDLESBORO,17,No
2983,BURLINGTON,17,No
2984,PARIS,17,No
2985,ASHLAND,17,No
2986,DANVILLE,17,No
2987,JACKSON,17,No
2988,HARDINSBURG,17,No
2989,SHEPHERDSVILLE,17,No
2990,MORGANTOWN,17,No
2991,PRINCETON,17,No
2992,MURRAY,17,No
2993,COLD SPRING,17,No
2994,CARROLLTON,17,No
2995,LIBERTY,17,No
2996,HOPKINSVILLE,17,No
2997,WINCHESTER,17,No
2998,MANCHESTER,17,No
2999,ALBANY,17,No
3000,MARION,17,No
3001,BURKESVILLE,17,No
3002,OWENSBORO,17,No
3003,BROWNSVILLE,17,No
3004,SANDY HOOK,17,No
3005,IRVINE,17,No
3006,LEXINGTON,17,No
3007,FLEMINGSBURG,17,No
3008,PRESTONSBURG,17,No
3009,FRANKFORT,17,No
3010,FULTON,17,No
3011,LANCASTER,17,No
3012,WILLIAMSTOWN,17,No
3013,MAYFIELD,17,No
3014,LEITCHFIELD,17,No
3015,GREENSBURG,17,No
3016,GREENUP,17,No
3017,HAWESVILLE,17,No
3018,ELIZABETHTOWN,17,No
3019,HARLAN,17,No
3020,CYNTHIANA,17,No
3021,MUNFORDVILLE,17,No
3022,HENDERSON,17,No
3023,EMINENCE,17,No
3024,CLINTON,17,No
3025,MADISONVILLE,17,No
3026,MCKEE,17,No
3027,LOUISVILLE,17,No
3028,NICHOLASVILLE,17,No
3029,PAINTSVILLE,17,No
3030,ERLANGER,17,No
3031,HINDMAN,17,No
3032,BARBOURVILLE,17,No
3033,HODGENVILLE,17,No
3034,LONDON,17,No
3035,LOUISA,17,No
3036,BEATTYVILLE,17,No
3037,HYDEN,17,No
3038,WHITESBURG,17,No
3039,VANCEBURG,17,No
3040,STANFORD,17,No
3041,RUSSELLVILLE,17,No
3042,EDDYVILLE,17,No
3043,RICHMOND,17,No
3044,SALYERSVILLE,17,No
3045,LEBANON,17,No
3046,BENTON,17,No
3047,INEZ,17,No
3048,MAYSVILLE,17,No
3049,PADUCAH,17,No
3050,BRANDENBURG,17,No
3051,FRENCHBURG,17,No
3052,HARRODSBURG,17,No
3053,EDMONTON,17,No
3054,TOMPKINSVILLE,17,No
3055,MOUNT STERLING,17,No
3056,WEST LIBERTY,17,No
3057,BARDSTOWN,17,No
3058,CARLISLE,17,No
3059,HARTFORD,17,No
3060,LAGRANGE,17,No
3061,OWENTON,17,No
3062,BOONEVILLE,17,No
3063,FALMOUTH,17,No
3064,HAZARD,17,No
3065,PIKEVILLE,17,No
3066,STANTON,17,No
3067,SOMERSET,17,No
3068,MOUNT VERNON,17,No
3069,MOREHEAD,17,No
3070,JAMESTOWN,17,No
3071,GEORGETOWN,17,No
3072,SHELBYVILLE,17,No
3073,FRANKLIN,17,No
3074,TAYLORSVILLE,17,No
3075,CAMPBELLSVILLE,17,No
3076,ELKTON,17,No
3077,CADIZ,17,No
3078,BEDFORD,17,No
3079,MORGANFIELD,17,No
3080,BOWLING GREEN,17,No
3081,SPRINGFIELD,17,No
3082,MONTICELLO,17,No
3083,DIXON,17,No
3084,WILLIAMSBURG,17,No
3085,CAMPTON,17,No
3086,VERSAILLES,17,No
3087,WARSAW,17,No
3088,WICKLIFFE,17,No
3089,MOUNT OLIVET,17,No
3090,GREENVILLE,17,No
3091,WHITLEY CITY,17,No
3092,BROOKSVILLE,17,No
3093,OLIVE HILL,17,No
3094,LIVERMORE,17,No
3095,SMITHLAND,17,No
3096,CORBIN,17,No
3097,ST. JOSEPH,18,No
3098,COLFAX,18,No
3099,JENA,18,No
3100,HOMER,18,No
3101,WINNFIELD,18,No
3102,JONESBORO,18,No
3103,PORT ALLEN,18,No
3104,FARMERVILLE,18,No
3105,OBERLIN,18,No
3106,LUTCHER,18,No
3107,NAPOLEONVILLE,18,No
3108,CAMERON,18,No
3109,RAYVILLE,18,No
3110,FERRIDAY,18,No
3111,NEW ROADS,18,No
3112,WINNSBORO,18,No
3113,MANY,18,No
3114,MANSFIELD,18,No
3115,BELLE CHASSE,18,No
3116,DERIDDER,18,No
3117,LAPLACE,18,No
3118,PLAQUEMINE,18,No
3119,COUSHATTA,18,No
3120,JENNINGS,18,No
3121,VILLE PLATTE,18,No
3122,BASTROP,18,No
3123,DESTREHAN,18,No
3124,RUSTON,18,No
3125,NATCHITOCHES,18,No
3126,ST. MARTINVILLE,18,No
3127,CLINTON,18,No
3128,MARKSVILLE,18,No
3129,MINDEN,18,No
3130,COLUMBIA,18,No
3131,FRANKLINTON,18,No
3132,ABBEVILLE,18,No
3133,DONALDSONVILLE,18,No
3134,LEESVILLE,18,No
3135,CROWLEY,18,No
3136,LIVINGSTON,18,No
3137,NEW IBERIA,18,No
3138,CHALMETTE,18,No
3139,FRANKLIN,18,No
3140,AMITE,18,No
3141,LAKE PROVIDENCE,18,No
3142,BOSSIER CITY,18,No
3143,THIBODAUX,18,No
3144,HOUMA,18,No
3145,COVINGTON,18,No
3146,ALEXANDRIA,18,No
3147,MONROE,18,No
3148,LAFAYETTE,18,No
3149,LAKE CHARLES,18,No
3150,SHREVEPORT,18,No
3151,BATON ROUGE,18,No
3152,HARRISONBURG,18,No
3153,METAIRIE,18,No
3154,NEW ORLEANS,18,No
3155,JENNINGS,18,No
3156,MORGAN CITY,18,No
3157,OPELOUSAS,18,No
3158,OAK GROVE,18,No
3159,TALLULAH,18,No
3160,ARCADIA,18,No
3161,SUNSET,18,No
3162,ST. FRANCISVILLE,18,No
3163,KROTZ SPRINGS,18,No
3164,ABINGTON,21,No
3165,ACTON,21,No
3166,ACUSHNET,21,No
3167,ADAMS,21,No
3168,AGAWAM,21,No
3169,ALFORD,21,No
3170,AMESBURY,21,No
3171,AMHERST,21,No
3172,ANDOVER,21,No
3173,ARLINGTON,21,No
3174,ASHBURNHAM,21,No
3175,ASHBY,21,No
3176,ASHFIELD,21,No
3177,ASHLAND,21,No
3178,ATHOL,21,No
3179,ATTLEBORO,21,No
3180,AUBURN,21,No
3181,AVON,21,No
3182,AYER,21,No
3183,BARNSTABLE,21,No
3184,BARRE,21,No
3185,BECKET,21,No
3186,BEDFORD,21,No
3187,BELCHERTOWN,21,No
3188,BELLINGHAM,21,No
3189,BELMONT,21,No
3190,BERKLEY,21,No
3191,BERLIN,21,No
3192,BERNARDSTON,21,No
3193,BEVERLY,21,No
3194,BILLERICA,21,No
3195,BLACKSTONE,21,No
3196,BLANDFORD,21,No
3197,BOLTON,21,No
3198,BOSTON,21,No
3199,BOURNE,21,No
3200,BOXBOROUGH,21,No
3201,BOXFORD,21,No
3202,BOYLSTON,21,No
3203,BRAINTREE,21,No
3204,BREWSTER,21,No
3205,BRIDGEWATER,21,No
3206,BRIMFIELD,21,No
3207,BROCKTON,21,No
3208,BROOKFIELD,21,No
3209,BROOKLINE,21,No
3210,BUCKLAND,21,No
3211,BURLINGTON,21,No
3212,CAMBRIDGE,21,No
3213,CANTON,21,No
3214,CARLISLE,21,No
3215,CARVER,21,No
3216,CHARLEMONT,21,No
3217,CHARLTON,21,No
3218,CHATHAM,21,No
3219,CHELMSFORD,21,No
3220,CHELSEA,21,No
3221,CHESHIRE,21,No
3222,CHESTER,21,No
3223,CHICOPEE,21,No
3224,CHILMARK,21,No
3225,CLARKSBURG,21,No
3226,CLINTON,21,No
3227,COHASSET,21,No
3228,COLRAIN,21,No
3229,CONCORD,21,No
3230,CONWAY,21,No
3231,CUMMINGTON,21,No
3232,DALTON,21,No
3233,DANVERS,21,No
3234,DARTMOUTH,21,No
3235,DEDHAM,21,No
3236,DEERFIELD,21,No
3237,DENNIS,21,No
3238,DIGHTON,21,No
3239,DOUGLAS,21,No
3240,DOVER,21,No
3241,DRACUT,21,No
3242,DUDLEY,21,No
3243,DUNSTABLE,21,No
3244,DUXBURY,21,No
3245,EAST BRIDGEWATER,21,No
3246,EAST BROOKFIELD,21,No
3247,EAST LONGMEADOW,21,No
3248,EASTHAM,21,No
3249,EASTHAMPTON,21,No
3250,NORTH EASTON,21,No
3251,EDGARTOWN,21,No
3252,SOUTH EGREMONT,21,No
3253,ERVING,21,No
3254,ESSEX,21,No
3255,EVERETT,21,No
3256,FAIRHAVEN,21,No
3257,FALL RIVER,21,No
3258,FALMOUTH,21,No
3259,FITCHBURG,21,No
3260,FLORIDA,21,No
3261,FOXBOROUGH,21,No
3262,FRAMINGHAM,21,No
3263,FRANKLIN,21,No
3264,GARDNER,21,No
3265,AQUINNAH,21,No
3266,GEORGETOWN,21,No
3267,GILL,21,No
3268,GLOUCESTER,21,No
3269,GOSHEN,21,No
3270,CUTTYHUNK,21,No
3271,GRAFTON,21,No
3272,GRANBY,21,No
3273,GRANVILLE,21,No
3274,GREAT BARRINGTON,21,No
3275,GREENFIELD,21,No
3276,GROTON,21,No
3277,GROVELAND,21,No
3278,HADLEY,21,No
3279,HALIFAX,21,No
3280,HAMPDEN,21,No
3281,HANCOCK,21,No
3282,HANOVER,21,No
3283,HANSON,21,No
3284,HARDWICK,21,No
3285,HARVARD,21,No
3286,HARWICH,21,No
3287,HATFIELD,21,No
3288,HAVERHILL,21,No
3289,HEATH,21,No
3290,HINGHAM,21,No
3291,HINSDALE,21,No
3292,HOLBROOK,21,No
3293,HOLDEN,21,No
3294,HOLLAND,21,No
3295,HOLLISTON,21,No
3296,HOLYOKE,21,No
3297,HOPEDALE,21,No
3298,HOPKINTON,21,No
3299,HUBBARDSTON,21,No
3300,HUDSON,21,No
3301,HULL,21,No
3302,HUNTINGTON,21,No
3303,IPSWICH,21,No
3304,KINGSTON,21,No
3305,LAKEVILLE,21,No
3306,LANCASTER,21,No
3307,LANESBOROUGH,21,No
3308,LAWRENCE,21,No
3309,LEE,21,No
3310,LEICESTER,21,No
3311,LENOX,21,No
3312,LEOMINSTER,21,No
3313,LEVERETT,21,No
3314,LEXINGTON,21,No
3315,LEYDEN,21,No
3316,LINCOLN,21,No
3317,LITTLETON,21,No
3318,LONGMEADOW,21,No
3319,LOWELL,21,No
3320,LUDLOW,21,No
3321,LUNENBURG,21,No
3322,LYNN,21,No
3323,LYNNFIELD,21,No
3324,MALDEN,21,No
3325,MANCHESTER-BY-THE-SE,21,No
3326,MANSFIELD,21,No
3327,MARBLEHEAD,21,No
3328,MARION,21,No
3329,MARLBOROUGH,21,No
3330,MARSHFIELD,21,No
3331,MASHPEE,21,No
3332,MATTAPOISETT,21,No
3333,MAYNARD,21,No
3334,MEDFIELD,21,No
3335,MEDFORD,21,No
3336,MEDWAY,21,No
3337,MELROSE,21,No
3338,MENDON,21,No
3339,MERRIMAC,21,No
3340,METHUEN,21,No
3341,MIDDLEBOROUGH,21,No
3342,MIDDLEFIELD,21,No
3343,MIDDLETON,21,No
3344,MILFORD,21,No
3345,MILLBURY,21,No
